Date,Episode,Team,Chaser,NPlayersFinal,PrizeFund,Target,Series,isCelebrity,ChaserWin,ChaserWinBy,ChaserLoseBy
23/10/2018,69.0,"Josh, Conal, Marjorie, Sarah-Jane",Anne Hegerty,2,10000.0,18,12,False,True,19,0
24/10/2018,70.0,"Christopher, Olivia, Louise, Lee",Shaun Wallace,2,10000.0,14,12,False,True,45,0
25/10/2018,71.0,"Jenni, Hamish, Francesca, Mark",Mark Labbett,3,20000.0,20,12,False,False,0,8
26/10/2018,72.0,"Stuart, Laura, Steph, Jay",Paul Sinha,3,17000.0,14,12,False,True,42,0
29/10/2018,73.0,"Deb, Martin, Sam, Cath",Paul Sinha,3,19000.0,19,12,False,False,0,4
30/10/2018,74.0,"Bill, Lesley, Alastair, Josephine",Shaun Wallace,1,4000.0,13,12,False,True,53,0
31/10/2018,75.0,"Bekki, Liam, Sonya, Paul",Anne Hegerty,2,10000.0,14,12,False,True,34,0
01/11/2018,76.0,"Lorraine, KeIsha, Stu, Keith",Mark Labbett,2,10000.0,12,12,False,True,28,0
02/11/2018,77.0,"Miriam, Simon, Anna, Christopher",Jenny Ryan,2,15000.0,18,12,False,False,0,2
05/11/2018,78.0,"Jenni, Steve, Joe, Tracy",Shaun Wallace,3,17000.0,11,12,False,True,58,0
06/11/2018,79.0,"Andrea, James, Mo, Michael",Jenny Ryan,3,14000.0,17,12,False,True,31,0
07/11/2018,80.0,"Emma, Scott, Laura, Alan",Anne Hegerty,3,19000.0,15,12,False,True,24,0
08/11/2018,81.0,"Peter, Kathryn, Zoe, Chris",Paul Sinha,0,4000.0,18,12,False,False,0,1
09/11/2018,82.0,"Ant, Gill, Marianna, Sean",Mark Labbett,3,20000.0,19,12,False,True,3,0
12/11/2018,28.0,"Lisa, Amber, David, Jamie",Anne Hegerty,1,6000.0,11,12,False,True,46,0
13/11/2018,84.0,"Dan, Immaculate, Alec, Fiona",Mark Labbett,2,8000.0,13,12,False,True,39,0
14/11/2018,85.0,"Sandy, Coral, Cliff, Shelley",Shaun Wallace,4,31100.0,14,12,False,True,33,0
15/11/2018,86.0,"Jamie, Pat, Alex, Cathy",Paul Sinha,2,12000.0,17,12,False,True,25,0
16/11/2018,87.0,"George, Naomi, Maurice, Bethan",Jenny Ryan,1,4000.0,9,12,False,True,62,0
19/11/2018,88.0,"Darren, David, Mayanka, Kate",Jenny Ryan,3,60000.0,16,12,False,True,8,0
20/11/2018,89.0,"Kay, Peter, Gervaise, Vicki",Paul Sinha,1,1000.0,6,12,False,True,75,0
21/11/2018,90.0,"Terry, Diana, Graham, Beth",Mark Labbett,3,50000.0,19,12,False,True,21,0
22/11/2018,91.0,"Sam, Michael, Ashley, Hilary",Shaun Wallace,3,16000.0,12,12,False,True,21,0
23/11/2018,92.0,"Ray, Alessandro, Jane, Katie",Anne Hegerty,4,24000.0,22,12,False,False,0,1
26/11/2018,93.0,"Jamie, Leanne, Claire, Terence",Shaun Wallace,1,2000.0,8,12,False,True,75,0
27/11/2018,94.0,"Phil, Roddy, Ellie, Jan",Anne Hegerty,3,16000.0,18,12,False,True,1,0
28/11/2018,95.0,"Bennett, Amisha, Austin, Jane",Paul Sinha,1,1000.0,8,12,False,True,80,0
29/11/2018,96.0,"Steve, Shivani, Andy, Joyce",Jenny Ryan,0,4000.0,16,12,False,True,10,0
30/11/2018,97.0,"Ali, Max, Ravi, Sharon",Mark Labbett,2,13000.0,17,12,False,False,0,1
03/12/2018,98.0,"Ed, Brenda, Jane, Stuart",Paul Sinha,2,9000.0,16,12,False,True,26,0
04/12/2018,99.0,"Rob, Clare, Ben, Lisa",Anne Hegerty,4,30000.0,17,12,False,True,8,0
05/12/2018,100.0,"Michael, Lee, Debby, Hannah",Shaun Wallace,4,40000.0,14,12,False,False,0,5
06/12/2018,101.0,"Callum, Sharon, Louisa, Jim",Jenny Ryan,2,10000.0,14,12,False,True,40,0
07/12/2018,102.0,"Duncan, Hayley, Zahan, Kate",Mark Labbett,3,14200.0,14,12,False,True,8,0
01/01/2019,116.0,"Michael, Chloe, Jenny, Balraj",Shaun Wallace,4,19000.0,19,12,False,False,0,3
02/01/2019,117.0,"Bex, Joe, Len, Sarah",Jenny Ryan,2,8000.0,15,12,False,True,39,0
03/01/2019,118.0,"Barry, Heidi, Jenny, David",Anne Hegerty,3,12000.0,19,12,False,True,24,0
04/01/2019,119.0,"Jacqui, Steve, Annie, Suzanne",Mark Labbett,4,25000.0,19,12,False,True,17,0
07/01/2019,120.0,"Sumati, Steph, Dominic, Jamie",Paul Sinha,1,2000.0,17,12,False,True,4,0
08/01/2019,121.0,"Maggie, Ade, Rachael, Kevin",Shaun Wallace,3,10000.0,12,12,False,True,31,0
09/01/2019,122.0,"Nikki, Alison, Sam, Eli",Jenny Ryan,3,12000.0,19,12,False,True,18,0
10/01/2019,123.0,"Dan, Claire, Andrea, Max",Anne Hegerty,3,18000.0,23,12,False,False,0,4
11/01/2019,124.0,"Sam, Lorcan, Lynne, Omar",Mark Labbett,1,6000.0,13,12,False,True,54,0
14/01/2019,125.0,"Ash, Gianluca, Sally, Katherine",Paul Sinha,3,10000.0,16,12,False,True,32,0
15/01/2019,126.0,"Sandie, Sharon, Richie, Jack",Jenny Ryan,3,17000.0,19,12,False,False,0,1
16/01/2019,127.0,"Ken, Delwen, Jack, Mary Ann",Anne Hegerty,2,10000.0,13,12,False,True,39,0
17/01/2019,128.0,"Carol, Greg, Andy, Georgina",Mark Labbett,4,12000.0,21,12,False,True,10,0
18/01/2019,129.0,"Chris, Chloe, Ekow, Jo",Shaun Wallace,3,25000.0,14,12,False,True,14,0
21/01/2019,130.0,"Sian, Caroline, Mike, Darren",Paul Sinha,2,10000.0,13,12,False,True,37,0
22/01/2019,131.0,"Liz, Hywel, Paul, Rita",Shaun Wallace,3,24000.0,16,12,False,False,0,4
23/01/2019,132.0,"Richard, Jo, Kassim, Gina",Anne Hegerty,2,10000.0,12,12,False,True,53,0
24/01/2019,133.0,"Darren, Krysta, June, Reuben",Jenny Ryan,3,12000.0,18,12,False,True,33,0
25/01/2019,134.0,"Dan, Andrew, Emily, Caroline",Mark Labbett,4,35000.0,18,12,False,False,0,1
28/01/2019,103.0,"Russell, Jules, Kellie, Piers",Mark Labbett,3,15000.0,18,12,False,True,18,0
29/01/2019,104.0,"Sam, Rema, Matthew, Jo",Jenny Ryan,2,6000.0,16,12,False,True,35,0
30/01/2019,105.0,"Michael, Ross, Joel, Elizabeth",Paul Sinha,3,25000.0,20,12,False,False,0,4
31/01/2019,106.0,"Fiona, Tim, Camille, James",Anne Hegerty,2,15000.0,21,12,False,True,11,0
01/02/2019,107.0,"Alan, Jonika, Bao, Sandra",Shaun Wallace,4,11000.0,17,12,False,True,26,0
04/02/2019,108.0,"Jean, Callum, Afua, Dafydd",Mark Labbett,2,14000.0,14,12,False,True,15,0
05/02/2019,109.0,"Les, Ada, Candice, Graham",Shaun Wallace,2,10000.0,20,12,False,False,0,1
06/02/2019,110.0,"Peter, Amber, Anjali, Lesley",Anne Hegerty,3,11000.0,13,12,False,True,43,0
07/02/2019,111.0,"Will, Elsie, Chris, Sophie",Paul Sinha,2,15000.0,18,12,False,True,17,0
08/02/2019,112.0,"Nicola, Irfan, Louie, Judith",Jenny Ryan,1,70000.0,20,12,False,False,0,10
11/02/2019,135.0,"Rob, Claire, Charles, Barbara",Anne Hegerty,0,4000.0,15,12,False,True,42,0
12/02/2019,136.0,"Matt, Emily, Alan, Valerie",Mark Labbett,2,6000.0,14,12,False,True,19,0
13/02/2019,137.0,"Richard, Matilda, Paul, Fiona",Jenny Ryan,2,11000.0,13,12,False,True,22,0
14/02/2019,138.0,"Yvonne, Alicia, Luke, Peter",Shaun Wallace,3,15000.0,15,12,False,True,38,0
15/02/2019,139.0,"Ricki, Will, Jane, Victoria",Paul Sinha,3,23000.0,21,12,False,False,0,4
18/02/2019,140.0,"Iain, Claire, Jean, Luke",Jenny Ryan,3,16000.0,18,12,False,False,0,3
19/02/2019,141.0,"Rafe, Liz, Sue, John",Anne Hegerty,2,9000.0,14,12,False,True,34,0
20/02/2019,142.0,"Anne, Max, Nicki, Wayne",Mark Labbett,2,6300.0,11,12,False,True,36,0
21/02/2019,143.0,"Gray, Rubee, Hazel, Rusty",Shaun Wallace,2,20000.0,18,12,False,False,0,1
22/02/2019,144.0,"Rob, Zainab, Matt, Jean",Paul Sinha,3,14000.0,18,12,False,True,40,0
25/02/2019,145.0,"Jeff, Caz, Sarah, Wil",Jenny Ryan,2,4000.0,12,12,False,True,57,0
26/02/2019,146.0,"Steev, Ali, Matt, Morwenna",Paul Sinha,4,41000.0,22,12,False,True,5,0
27/02/2019,147.0,"Marlo, Louisa, Josephine, Darren",Anne Hegerty,4,20000.0,20,12,False,True,25,0
28/02/2019,148.0,"Linda, Sarah, Roddy, Penny",Mark Labbett,4,46000.0,19,12,False,False,0,4
01/03/2019,149.0,"Kyle, Maurice, Nicky, Lise",Shaun Wallace,2,11000.0,15,12,False,True,28,0
04/03/2019,150.0,"Wendy, Harry, Liz, Stuart",Anne Hegerty,2,11000.0,10,12,False,True,72,0
05/03/2019,151.0,"Kev, David, Sandy, Alys",Shaun Wallace,3,7000.0,14,12,False,False,0,4
06/03/2019,152.0,"Carl, Kerry, Hannah, Mark",Paul Sinha,1,1000.0,11,12,False,True,53,0
08/03/2019,153.0,"Matt, Shirley, Rachel, Keith",Mark Labbett,3,70000.0,16,12,False,True,30,0
18/03/2019,154.0,"Jon, Dorinda, Oli, Eimear",Jenny Ryan,3,19000.0,23,12,False,False,0,7
19/03/2019,155.0,"Brett, Moira, Katie, Sam",Anne Hegerty,3,16000.0,13,12,False,True,50,0
20/03/2019,156.0,"Greg, Jon, Iris, Nicola",Paul Sinha,1,6000.0,11,12,False,True,66,0
21/03/2019,160.0,"Paula, Bill, Victoria, Rob",Paul Sinha,2,12000.0,16,12,False,True,32,0
22/03/2019,157.0,"Sue, Roger, Mark, Leah",Mark Labbett,2,9000.0,12,12,False,True,50,0
25/03/2019,158.0,"Ray, Nicola, Darrion, Isabelle",Anne Hegerty,2,9000.0,12,12,False,True,45,0
27/03/2019,159.0,"Matt, Anwen, Camille, Michael",Mark Labbett,4,20000.0,21,12,False,False,0,4
29/03/2019,161.0,"Paula, Rob, Julie, Bill",Shaun Wallace,2,5000.0,14,12,False,False,0,1
08/04/2019,162.0,"Arthur, Andrew, Leana, Steph",Jenny Ryan,3,18000.0,19,12,False,False,0,4
12/04/2019,164.0,"Matt, Liz, Aaron, Michele",Anne Hegerty,3,19000.0,15,12,False,True,38,0
15/04/2019,165.0,"Joel, Caroline, Trish, Ian",Anne Hegerty,1,7000.0,14,12,False,True,47,0
16/04/2019,167.0,"Martyn, Natasha, David, Sydney",Paul Sinha,4,29000.0,22,12,False,False,0,10
22/04/2019,114.0,"Melanie, Gerard, Vicky, Mark",Paul Sinha,1,60000.0,10,12,False,True,56,0
23/04/2019,115.0,"Kate, Dave, Greg, Philippa",Anne Hegerty,2,9000.0,15,12,False,True,14,0
26/04/2019,113.0,"Emma, Peter, Shelley, Ian",Mark Labbett,2,14000.0,21,12,False,False,0,11
30/04/2019,163.0,"Neil, Adam, Catherine, Fola",Shaun Wallace,2,8000.0,18,12,False,False,0,4
01/05/2019,169.0,"Gareth, Saffron, Furo, Kathy",Anne Hegerty,2,13000.0,12,12,False,False,0,1
07/05/2019,168.0,"Neil, Steph, Spencer, Fran",Jenny Ryan,3,9000.0,15,12,False,False,0,4
16/05/2019,170.0,"Leon, Billy, Nikki, Julie",Mark Labbett,3,15000.0,19,12,False,False,0,7
21/09/2020,166.0,"Tom, Harriet, Wyn, Heather",Shaun Wallace,4,22000.0,21,12,False,False,0,3
07/03/2019,1.0,"George, Rachel, Ollie, Pam",Jenny Ryan,3,6000.0,14,13,False,True,48,0
26/03/2019,3.0,"Ginny, Craig, Chris, Sam",Jenny Ryan,3,50000.0,18,13,False,True,31,0
28/03/2019,2.0,"Jude, Kimya, Ricardo, Tom",Shaun Wallace,4,46000.0,16,13,False,True,36,0
09/04/2019,4.0,"Graeme, Angela, Becki, Charlie",Mark Labbett,3,13000.0,16,13,False,True,32,0
10/04/2019,5.0,"Lisa, Amir, Terry, Sammy",Paul Sinha,1,4000.0,12,13,False,True,48,0
11/04/2019,6.0,"Michaela, Stephanie, Chris, Tom",Shaun Wallace,2,8000.0,11,13,False,True,65,0
17/04/2019,7.0,"Norman, Tom, Elaine, Nancy",Mark Labbett,2,14000.0,17,13,False,True,31,0
18/04/2019,8.0,"Jo, Hayley, David, Mohammed",Jenny Ryan,3,11000.0,17,13,False,True,26,0
19/04/2019,9.0,"Dylan, Bob, Taylor, James",Shaun Wallace,2,60000.0,11,13,False,True,56,0
24/04/2019,10.0,"Sharon, Aidan, Natalie, Nick",Jenny Ryan,3,14000.0,19,13,False,True,24,0
25/04/2019,11.0,"Lawrence, Emily, Anne, Nick",Shaun Wallace,1,4000.0,12,13,False,True,46,0
29/04/2019,12.0,"Emma, Ricky, George, Rochelle",Jenny Ryan,3,8000.0,13,13,False,True,28,0
02/05/2019,13.0,"Ben, Roger, Cathy, Steph",Paul Sinha,4,57000.0,19,13,False,True,31,0
03/05/2019,14.0,"Sayce, Fiona, Jack, Cath",Mark Labbett,0,4000.0,7,13,False,True,92,0
06/05/2019,15.0,"Martin, Linsey, Sonia, Matt",Paul Sinha,2,10000.0,17,13,False,True,7,0
08/05/2019,16.0,"Simon, Tracy, Marilyn, Tom",Mark Labbett,0,4000.0,11,13,False,True,56,0
09/05/2019,17.0,"Vee, Jimmy, Andy, Jo",Shaun Wallace,3,30000.0,15,13,False,True,31,0
10/05/2019,18.0,"Liam, Lutifah, Marie, Phil",Anne Hegerty,1,2000.0,10,13,False,True,54,0
13/05/2019,19.0,"Adam, Jan, Sarah, David",Shaun Wallace,2,9000.0,18,13,False,True,11,0
14/05/2019,20.0,"Adrian, Ryan, Becky, Li",Anne Hegerty,2,6000.0,11,13,False,True,54,0
15/05/2019,21.0,"David, Rhiannon, Marianne, Ebby",Paul Sinha,3,9000.0,15,13,False,True,16,0
17/05/2019,22.0,"James, Liz, Premal, Kate",Jenny Ryan,2,8000.0,11,13,False,True,45,0
02/09/2019,27.0,"Lucy, Rob, Jon, Kay",Paul Sinha,3,75000.0,20,13,False,False,0,2
03/09/2019,28.0,"John, Chris, Sue, Rosie",Shaun Wallace,2,9000.0,13,13,False,True,25,0
04/09/2019,29.0,"Ben, Kylee, Rachel, Andrew",Anne Hegerty,1,5000.0,13,13,False,True,15,0
05/09/2019,30.0,"Zac, Dan, Josh, Brogan",Jenny Ryan,2,12000.0,18,13,False,True,36,0
06/09/2019,31.0,"Richard, Suzanne, Sophie, Jay",Mark Labbett,3,13000.0,16,13,False,True,46,0
09/09/2019,32.0,"Simon, Clare, Megan, Gurpal",Jenny Ryan,1,7000.0,15,13,False,True,48,0
10/09/2019,33.0,"Linda, Scarlett, Darren, Jack",Shaun Wallace,3,17000.0,13,13,False,True,38,0
11/09/2019,34.0,"Alistair, Coralie, Katie, Andrew",Anne Hegerty,1,4000.0,11,13,False,True,69,0
12/09/2019,35.0,"Mike, Tori, Sarah, Aaron",Mark Labbett,1,8000.0,18,13,False,False,0,1
13/09/2019,36.0,"Rachel, Chris, Judith, Adam",Paul Sinha,4,60000.0,22,13,False,True,0,0
16/09/2019,37.0,"Tim, Heather, Andy, Sue",Shaun Wallace,2,11000.0,19,13,False,False,0,2
17/09/2019,38.0,"Amy, Elizabeth, Jason, Russell",Mark Labbett,2,16000.0,18,13,False,True,10,0
18/09/2019,39.0,"Kath, Alan, Jack, Gina",Paul Sinha,2,6000.0,11,13,False,True,53,0
19/09/2019,40.0,"Stewart, Diana, Sean, Jo",Anne Hegerty,1,80000.0,11,13,False,True,64,0
20/09/2019,41.0,"Will, Steve, Marilyn, Becky",Jenny Ryan,3,17000.0,18,13,False,True,30,0
23/09/2019,78.0,"Richard, Aaron, Kelly, Marge",Mark Labbett,3,75000.0,17,13,False,False,0,4
24/09/2019,43.0,"Bob, Vik, Dawn, Jenny",Jenny Ryan,3,16000.0,20,13,False,False,0,3
25/09/2019,44.0,"Naomi, Dan, Ginny, Mish",Paul Sinha,2,6000.0,11,13,False,True,58,0
26/09/2019,45.0,"Roly, Miranda, Milque, Nathan",Shaun Wallace,2,10000.0,15,13,False,True,12,0
27/09/2019,42.0,"Danny, Anne, Luisa, Tom",Anne Hegerty,3,14000.0,18,13,False,True,20,0
30/09/2019,47.0,"Gareth, Mandi, Demi, Steve",Paul Sinha,2,10000.0,18,13,False,True,17,0
01/10/2019,48.0,"Richard, Amanda, Raymond, Charmian",Shaun Wallace,2,11000.0,17,13,False,True,5,0
02/10/2019,49.0,"Ken, Beth, Sandy, Jacquie",Anne Hegerty,1,6000.0,16,13,False,False,0,1
03/10/2019,50.0,"Dave, Brittany, Ruth, Stewie",Mark Labbett,1,3000.0,11,13,False,True,30,0
04/10/2019,51.0,"Karen, Ben, Ali, David",Jenny Ryan,2,11000.0,14,13,False,True,36,0
07/10/2019,52.0,"Ron, Diane, Harry, Louise",Mark Labbett,2,12000.0,16,13,False,True,20,0
08/10/2019,53.0,"Dom, Kundai, Tamsin, Andrew",Anne Hegerty,3,60000.0,18,13,False,True,33,0
09/10/2019,54.0,"Craig, Bex, Cory, Wendy",Jenny Ryan,4,14000.0,18,13,False,True,15,0
10/10/2019,55.0,"Andrew, Arv, Poppy, Issy",Shaun Wallace,3,17000.0,14,13,False,True,42,0
11/10/2019,56.0,"Nina, Ian, Francesca, John",Paul Sinha,1,1000.0,17,13,False,False,0,4
14/10/2019,57.0,"Phil, Joe, Glynis, Hollie",Jenny Ryan,3,12000.0,18,13,False,True,7,0
15/10/2019,58.0,"Becky, Deborah, Ian, Peter",Mark Labbett,4,15000.0,20,13,False,False,0,8
16/10/2019,59.0,"Elliot, Billy, Kelly, Eugene",Shaun Wallace,1,7000.0,12,13,False,True,62,0
17/10/2019,60.0,"Iain, Alan, Nicola, Annaliese",Paul Sinha,2,11000.0,14,13,False,True,27,0
18/10/2019,61.0,"Chet, Likhwa, Claire, Hannah",Anne Hegerty,2,24000.0,15,13,False,True,23,0
21/10/2019,62.0,"Alan, Kate, Nathan, Jane",Mark Labbett,4,21000.0,16,13,False,True,24,0
22/10/2019,63.0,"Viv, Richard, Lizzie, Chris",Jenny Ryan,3,10000.0,15,13,False,True,32,0
23/10/2019,64.0,"Tom, Yvonne, Alun, Rosie",Shaun Wallace,2,11000.0,18,13,False,False,0,3
24/10/2019,65.0,"Josh, Steve, Orchid, Coralie",Anne Hegerty,1,8000.0,15,13,False,True,43,0
25/10/2019,66.0,"Matt, Isabel, Lou, Sam",Paul Sinha,1,100000.0,10,13,False,True,53,0
28/10/2019,67.0,"Ewan, Susie, Amy, Mick",Paul Sinha,4,46000.0,17,13,False,True,20,0
29/10/2019,68.0,"Jody, Mandy, Kirsten, Joshua",Mark Labbett,2,60000.0,16,13,False,True,42,0
30/10/2019,69.0,"Alison, Rob, Vicki, Jonathan",Anne Hegerty,2,13000.0,17,13,False,True,38,0
31/10/2019,70.0,"Eve, Adam, David, Victoria",Shaun Wallace,3,14000.0,18,13,False,True,19,0
01/11/2019,71.0,"Andy, Jackie, Matt, Vivien",Jenny Ryan,2,10000.0,12,13,False,True,61,0
04/11/2019,72.0,"Matt, Katrina, Tim, Farida",Paul Sinha,2,7000.0,13,13,False,True,43,0
05/11/2019,73.0,"Soozie, Guy, Owen, Marie",Mark Labbett,3,18000.0,18,13,False,True,3,0
06/11/2019,74.0,"Alan, Lynn, Kareem, Sally",Jenny Ryan,2,13000.0,17,13,False,True,14,0
07/11/2019,75.0,"Peter, Jenny, Stuart, Georgia",Anne Hegerty,2,10000.0,18,13,False,True,8,0
08/11/2019,76.0,"Sophie, Alex, Laura, Ed",Shaun Wallace,4,20000.0,19,13,False,False,0,5
01/01/2020,143.0,"Paul, Josie, OJ, Barry",Mark Labbett,2,6000.0,11,13,False,True,40,0
02/01/2020,144.0,"David, Joe, Sara, Alexis",Paul Sinha,2,10000.0,13,13,False,True,48,0
03/01/2020,146.0,"Philip, Alice, Stephen, Jane",Jenny Ryan,3,80000.0,15,13,False,True,13,0
06/01/2020,102.0,"Julian, Jo, Chris, Holly",Mark Labbett,4,16000.0,15,13,False,True,37,0
07/01/2020,103.0,"Susan, Robin, Aneena, Jonny",Jenny Ryan,2,9000.0,16,13,False,True,38,0
08/01/2020,104.0,"Liz, Tariq, Sue, Tom",Anne Hegerty,2,10000.0,23,13,False,False,0,5
09/01/2020,105.0,"Traci, Sharon, Rodney, Jamie",Shaun Wallace,2,9000.0,15,13,False,True,27,0
10/01/2020,150.0,"Clarissa, Bob, Mark, Lai",Anne Hegerty,3,13000.0,15,13,False,True,9,0
13/01/2020,107.0,"James, Joe, Shelley, Helen",Anne Hegerty,1,3000.0,9,13,False,True,79,0
14/01/2020,108.0,"Paul, Stewart, Lucy, Julia",Shaun Wallace,2,6000.0,9,13,False,True,52,0
15/01/2020,109.0,"Mark, Gill, Peter, Louisa",Mark Labbett,4,16000.0,18,13,False,True,22,0
16/01/2020,110.0,"Warul, Lyndsey, Valerie, Jonny",Paul Sinha,2,80000.0,16,13,False,False,0,4
17/01/2020,111.0,"Rachel, James, Rebecca, Reno",Jenny Ryan,2,11000.0,13,13,False,True,15,0
20/01/2020,112.0,"James, Gaye, Paul, Gemma",Jenny Ryan,2,20000.0,12,13,False,True,34,0
21/01/2020,113.0,"Vicky, Dexter, Francesca, Dave",Anne Hegerty,3,16000.0,17,13,False,True,5,0
22/01/2020,114.0,"Andy, Carol, Ellie, Neil",Mark Labbett,3,12050.0,19,13,False,False,0,5
23/01/2020,115.0,"Craig, Michala, Harry, Frances",Paul Sinha,2,10000.0,14,13,False,True,21,0
24/01/2020,116.0,"Vinny, Steph, Simon, Pat",Shaun Wallace,2,60000.0,15,13,False,True,17,0
27/01/2020,117.0,"Danielle, Anthony, Gareth, Sue",Jenny Ryan,2,10000.0,21,13,False,False,0,8
28/01/2020,118.0,"Abi, Macauley, Steve, Jeanne",Anne Hegerty,2,8000.0,16,13,False,True,2,0
29/01/2020,119.0,"Sally, Mark, Ellis, Jo",Mark Labbett,1,37000.0,14,13,False,True,11,0
30/01/2020,120.0,"Joe, Sheena, Jenny, Michael",Shaun Wallace,2,26000.0,10,13,False,True,76,0
31/01/2020,121.0,"Alex, Mark, Bev, Diana",Paul Sinha,1,1000.0,9,13,False,True,59,0
03/02/2020,148.0,"Lexi, Pete, Helen, Amit",Mark Labbett,3,14000.0,16,13,False,True,43,0
04/02/2020,123.0,"Paul, Serena, Jackie, Rob",Paul Sinha,1,80000.0,11,13,False,True,45,0
05/02/2020,139.0,"Rob, Sharon, Jayne, Dan",Mark Labbett,3,32000.0,21,13,False,False,0,8
06/02/2020,125.0,"Jason, Vickie, Thora, Tom",Jenny Ryan,4,15000.0,16,13,False,True,33,0
07/02/2020,126.0,"Stuart, Claire, Jan, Alex",Anne Hegerty,2,10000.0,14,13,False,True,51,0
10/02/2020,127.0,"Ashley, Roy, Lauren, Sue",Jenny Ryan,0,4000.0,10,13,False,True,73,0
11/02/2020,128.0,"Callum, Bronagh, Lynn, Charles",Paul Sinha,2,15000.0,13,13,False,True,35,0
12/02/2020,157.0,"Sally, Scott, Vikki, Andrew",Anne Hegerty,1,241.0,8,13,False,True,73,0
13/02/2020,130.0,"Kerry, Amy, Paul, Rory",Mark Labbett,2,30000.0,11,13,False,True,53,0
14/02/2020,131.0,"Ashton, Jacqueline, Sapphire, Khurram",Anne Hegerty,3,21000.0,23,13,False,False,0,9
17/02/2020,132.0,"Mick, Roberta, Danny, Katie",Paul Sinha,1,8000.0,20,13,False,True,2,0
18/02/2020,133.0,"Emma, Odera, Ian, Debbie",Anne Hegerty,3,9000.0,16,13,False,True,35,0
19/02/2020,134.0,"Sue, Kojo, Liam, Rachel",Jenny Ryan,4,16300.0,18,13,False,True,20,0
20/02/2020,135.0,"Shamus, Lynn, Hollie, Ian",Mark Labbett,2,30000.0,16,13,False,False,0,2
21/02/2020,136.0,"Bill, Nahed, Ali, Dec",Shaun Wallace,4,15000.0,15,13,False,True,30,0
24/02/2020,137.0,"Paul, John, Hannah, Mary",Mark Labbett,4,39000.0,21,13,False,True,8,0
25/02/2020,138.0,"Kelly, Tom, Judi, Ed",Jenny Ryan,1,7000.0,15,13,False,True,22,0
26/02/2020,124.0,"Dani, Chris, Bernie, Martin",Shaun Wallace,3,18000.0,18,13,False,False,0,1
27/02/2020,140.0,"Lucy, Anthony, Hilary, Sam",Anne Hegerty,2,14000.0,16,13,False,True,16,0
28/02/2020,141.0,"Mike, Hilary, Terry, Alex",Paul Sinha,2,12000.0,18,13,False,True,5,0
02/03/2020,142.0,"Dave, Natalie, Jonathon, Janet",Jenny Ryan,1,4000.0,12,13,False,True,53,0
03/03/2020,145.0,"Laura, Paul, Maureen, Bhagwan",Anne Hegerty,3,12000.0,20,13,False,False,0,3
04/03/2020,147.0,"Richard, Kati, Lisa, Geoff",Paul Sinha,2,11000.0,15,13,False,True,8,0
05/03/2020,122.0,"Martin, Lucy, Haroon, Karen",Mark Labbett,2,11000.0,10,13,False,True,70,0
06/03/2020,149.0,"Steve, Vicki, Sam, Lita",Anne Hegerty,0,4000.0,10,13,False,True,54,0
16/03/2020,77.0,"Bryan, Liz, Hayley, Jat",Jenny Ryan,2,9000.0,12,13,False,True,24,0
17/03/2020,46.0,"Karl, Jess, Liam, Karen",Mark Labbett,2,8000.0,12,13,False,True,30,0
18/03/2020,79.0,"Ben, Aishah, Gemma, David",Paul Sinha,4,14000.0,15,13,False,True,39,0
19/03/2020,80.0,"Tim, Sophie, Sarah, Rory",Anne Hegerty,2,5000.0,12,13,False,True,41,0
20/03/2020,81.0,"Lord Barry, Joel, Eve, Nick",Shaun Wallace,3,15000.0,11,13,False,True,45,0
01/09/2020,83.0,"Zoe, Matt, Mike, Wendy",Jenny Ryan,3,18000.0,19,13,False,False,0,6
02/09/2020,85.0,"Jamie, Steve, Abby, Rachel",Paul Sinha,2,9000.0,17,13,False,True,37,0
03/09/2020,84.0,"Simon, Duncan, Michelle, Annabel",Shaun Wallace,4,18000.0,12,13,False,True,56,0
04/09/2020,86.0,"Simon, Angela, Karen, Ben",Anne Hegerty,2,12000.0,13,13,False,True,42,0
07/09/2020,87.0,"Brian, Ravi, Vanessa, Shanice",Shaun Wallace,3,7200.0,13,13,False,True,42,0
08/09/2020,91.0,"Mike, Olivia, Jon, Suzi",Mark Labbett,2,14000.0,13,13,False,True,45,0
09/09/2020,164.0,"Oli, Jan, Peter, Stella",Anne Hegerty,0,4000.0,16,13,False,True,31,0
10/09/2020,90.0,"Kathryn, Anne, Jane, Henry",Jenny Ryan,2,10000.0,11,13,False,True,51,0
11/09/2020,88.0,"Tom, Geoff, Bim, Alex",Anne Hegerty,3,12000.0,13,13,False,True,57,0
14/09/2020,92.0,"David, Roy, Caroline, Joanna",Paul Sinha,4,41000.0,13,13,False,True,40,0
15/09/2020,93.0,"Katie, Les, Justin, Jane",Jenny Ryan,2,4001.0,17,13,False,True,3,0
16/09/2020,94.0,"Lisa, Hannah, Mike, Carl",Shaun Wallace,2,9000.0,10,13,False,True,59,0
17/09/2020,95.0,"Stephen, Charlie, Laura, Eilis",Anne Hegerty,1,3000.0,5,13,False,True,99,0
18/09/2020,96.0,"Frank, Adam, Lesley, Leigh",Mark Labbett,2,11000.0,22,13,False,False,0,3
22/09/2020,155.0,"John, Adrian, Scarlett, Jo",Anne Hegerty,3,17000.0,20,13,False,True,1,0
23/09/2020,24.0,"Russell, Asif, Sophie, Emily",Jenny Ryan,2,11000.0,18,13,False,True,15,0
